avg_cpu_usage,max_cpu_usage,avg_memory_usage,memory_growth_rate,request_rate,error_rate,p95_latency,time_since_last_deploy,deploy_happened_recently,upstream_error_rate,dependency_latency,error_log_count,timeout_log_count,oom_log_count,db_error_log_count,root_cause_label
45.049872789804574,59.37864876065518,37.99703592944224,0.16654987641590518,276.2527344419522,0.30400123022788644,288.27271201405483,680.5855341146674,0,0.3809963421921911,165.09185061841637,5,1,0,3,normal
56.5135098647949,50.30717316444954,73.19036615048697,1.6960349095526077,237.6108409017575,0.9897233911794906,216.92268713401933,656.9880318155851,0,0.27431757069205837,131.37340914981814,5,1,6,2,memory_leak
33.77300480179406,42.732393550007686,45.06999065341167,0.14106352430557884,342.48010485105124,0.6071046457895142,165.3545202369673,651.2062759730909,0,0.3724027823884941,173.25256536142896,7,7,3,2,normal
43.24166352488442,52.590948253046,50.96995964992718,0.2595157025436914,259.0889658383264,1.1277161827056381,149.6991309250149,692.1673487124161,0,0.057162277442453543,180.82713318092445,3,4,0,2,normal
83.28415383638836,78.75923917247992,44.9305682462887,0.15289616943816772,311.6024968678818,1.7733133032472717,310.93636780127537,824.0315932220524,0,0.1671545113391154,204.40445464992686,5,1,1,0,cpu_saturation
38.91239851543143,50.92095712592614,88.93257334236077,1.0860659976921507,311.20462409052084,0.5037777202345385,295.75809869160065,971.144383481953,0,0.14539804322890668,241.03045190268813,5,5,11,2,memory_leak
39.26388884208094,47.852782897144884,52.95477524423183,0.09026541314333417,317.04610992794767,0.47407594795051594,213.78175789437037,500.5715702072721,0,0.35574460699413224,86.22289364822532,9,3,0,3,normal
73.43656757169303,69.53252909566856,70.47398921130238,0.21148614682138958,377.56314273664856,2.1310456385415617,290.8276261962064,587.2816932432631,0,0.25020717030418527,188.8628380381742,1,4,0,2,cpu_saturation
35.132855039572505,51.80508324389318,59.81547376730081,0.23307005570639322,299.26408706825316,3.6854496052012253,185.93074467244568,20.740036999431794,1,-0.03293863923900158,67.30231599840494,3,16,0,1,bad_deployment
30.142739536644562,42.66297211423378,44.697423816275595,0.12071271677376559,294.6484820022721,0.18942730327418777,172.3175347326409,533.2122346035654,0,0.06042442148223028,145.9220195008057,5,3,0,2,normal
40.42134081741929,47.28871990397657,28.078699437580212,0.28514020923788286,250.60320771017294,4.4224606142321425,248.43115781522104,32.22639250911287,1,0.2744164817038467,111.77838237598297,4,11,0,5,bad_deployment
82.8936863749685,71.12323294593004,36.172002690356635,0.29261775475316415,395.47083202350655,1.620162650025948,378.2039467694001,155.6755242631795,0,0.2083780194337247,124.96028278982399,3,2,2,4,cpu_saturation
48.8375927129285,36.022748150685956,43.37376241054153,0.2570598668593159,741.6106736307377,0.0,307.2047855709087,167.94661525485134,0,0.3096169893322764,89.02837867320032,4,1,0,3,traffic_spike
32.76660917548766,54.935849567499744,32.297568116581076,0.09673709309657053,308.48646421951867,0.5268181757436948,224.40220396893747,851.3190501527757,0,0.6160268190150403,163.5041064830081,2,5,1,2,normal
35.881230338775325,45.973322234723085,66.76437312275283,0.23269273737641627,289.0449735595568,0.7488216743550468,89.44323454960575,912.0837843066741,0,5.632808124076027,493.64040885272567,7,10,0,1,external_dependency_failure
76.98000864882869,52.959059545565395,58.6960592010566,0.3355637858804951,804.2282849961754,1.0630387437674198,378.58154235257024,230.70185379334012,0,0.05106905933771657,156.82376814323453,6,0,3,2,traffic_spike
55.931866266393975,63.37578788423805,40.10395179741419,0.1874213079900352,302.78624561443473,0.8282574555412845,115.37676851425903,111.47594049270946,0,0.6059100638921228,192.8398586882102,0,4,0,2,normal
34.171993985870024,38.54489894713558,48.5096333327047,0.19933465453687627,234.04274773990275,0.7413317330332595,192.13930533177745,400.65026516963513,0,0.669791218989069,195.06260118191028,2,3,2,0,normal
32.1745629476552,45.545965291389074,48.851559805169764,0.21550366235955187,428.4963419845167,1.9238345241751038,269.4291134520144,13.318329715976967,1,-0.2318702714098746,199.84340769990516,5,9,0,2,bad_deployment
64.71935051567095,76.82180523937636,37.778721911080545,0.2712998430172388,287.98373009209325,1.8135929031579252,334.639077589413,840.406672692972,0,0.388852662297208,215.85588970719894,3,1,0,1,cpu_saturation
50.49009225836889,56.96837380565509,35.9153870363644,0.04433708264760963,330.300497567282,3.233378347309724,287.73970909921826,16.338439591162135,1,-0.05069388325013258,128.20311060164366,8,11,0,3,bad_deployment
30.21627222384968,45.3620504104779,54.72597482413043,0.22560297343138758,349.1345491972757,3.414118381552373,250.7185032509065,21.34036298789695,1,0.2683797019859603,182.26372991654748,3,13,0,1,bad_deployment
50.536417966078396,63.00300747048284,81.4761940914485,1.800365851247082,335.01549397044954,0.32730865212866783,240.3039348813357,526.5842723691621,0,-0.037911445215654045,189.4848880051484,2,4,11,2,memory_leak
39.420950926622154,53.51337459981485,51.33847654246,0.24466397315170857,289.3363812017104,0.8387208312605428,195.97921131455035,853.8764346229661,0,4.900227157839322,274.98344316617244,2,7,1,1,external_dependency_failure
65.74445188513715,56.150241768080996,44.82711549899628,0.340934744018558,894.3107003789978,0.3911484318681023,317.0254317186859,456.075582140446,0,0.5906768954235402,115.09477490515957,3,1,0,3,traffic_spike
39.50536290347567,52.879460364308684,65.77815780158033,2.4454538841282174,308.32261041065277,0.6477353792024446,322.5935812423902,276.82962301469314,0,0.7910600279821789,129.29865396367103,3,6,5,2,memory_leak
42.85865390724905,54.53093785718418,56.5854427267283,0.401020453876635,291.1526386252975,3.2555439819084344,131.03403859927363,37.116682692911056,1,0.15381399201161616,116.3636480780858,4,18,0,8,bad_deployment
71.52894905480778,58.07917687272717,43.104596789196336,0.24949555175615257,320.91262773930004,2.506129593196823,289.5090429136993,329.81584518441804,0,0.3006829502356821,157.64396272079614,5,6,2,2,cpu_saturation
41.27802697366783,53.11353830760817,44.74194612687043,0.18689615930010042,198.2379879687248,0.7196370821999216,254.00345001610825,479.14854399414344,0,3.9648112035612533,381.5149176810121,4,8,2,2,external_dependency_failure
49.50502755282625,57.790148411313105,91.70078075677708,1.4748577891922021,313.48346786985354,0.4309830693210852,314.957106120782,854.0962344298744,0,0.44450801605801543,175.70891039470175,1,4,5,2,memory_leak
73.03109443232091,68.48292210412251,74.7227946227266,0.15041338219927153,351.176076123283,1.637455937987636,331.44609086995865,97.24169582745571,0,0.39577443278636715,111.32095427483148,6,0,0,1,cpu_saturation
32.68122914369783,43.65828056868099,39.37367222583899,0.2988882737309018,331.1654903327302,0.35196115509079523,177.75083393130703,158.29376991433622,0,0.5798710873172004,186.98534731651074,2,7,3,3,normal
29.68423753129842,37.03774634356732,56.186865478479056,0.3129324437539501,448.2505175860361,0.47101132801303375,153.33932961772013,996.5538810933374,0,0.45066515207544827,151.520139126728,3,5,0,2,normal
41.200313267182615,52.32257235998247,60.470983026121544,0.3683927691457869,277.055786856553,0.8236042500293886,198.07457652496464,906.659752170583,0,-0.026590456108396707,127.08926301805897,6,3,1,2,normal
38.43269601777474,53.74470356715034,27.655735576857975,0.22351998288547012,242.22159759471413,0.595767002658664,218.7140027788653,302.6454267390599,0,0.28263104457396165,98.21274097116378,5,2,1,2,normal
51.608267873785195,59.8650072017459,46.50742295681571,0.16783649487826174,403.83739917804206,0.614580635669466,221.50208235955347,610.233102532947,0,0.2393383076128103,165.18904747760496,2,2,0,2,normal
34.11236463793204,44.1588234005866,51.393425936212644,0.2452534891821335,293.3210079347392,0.8257599025603417,94.95405692740411,686.8524020933381,0,0.8875505694335547,194.32731266950066,5,6,2,0,normal
29.600940728744693,40.588770679606604,54.492284349197455,0.09233394918223346,333.4203980471182,0.17312207051160422,281.5562926140936,672.1589984190025,0,0.3605270930478066,119.82896599922569,7,5,1,1,normal
70.2644119421445,84.99027203717647,39.03724913104798,0.055994911740570565,379.7252531612486,2.0359721552571983,297.62930554785487,283.2914830218678,0,-0.130678022720743,98.2741870541537,5,3,0,2,cpu_saturation
67.9570603647463,54.49125823493948,53.9208452970087,0.18111033122155248,568.354290468857,0.48989404192738517,301.5007008985792,301.36997365727746,0,0.10228177856981646,105.85642731136916,6,1,1,2,traffic_spike
67.59389503142897,56.64447021449479,63.64140429973844,0.21252245026479075,741.9074110369472,0.5366892509096851,367.900518507934,830.0375278611828,0,0.243211637823493,166.0476886530756,6,5,1,1,traffic_spike
38.70179300266574,48.92085036256128,48.529979983715116,0.29638791167949097,410.52615007956757,0.3327524644976499,131.5098510210461,618.8077550750027,0,0.36287669881096946,149.91664810319264,7,2,0,0,normal
34.18319086051356,39.10940720704923,43.50722454933993,0.07760597332377435,301.7041734129613,0.2690080306824076,211.68929558953738,887.2743423077708,0,-0.01117912924072549,168.5050534152441,8,4,1,2,normal
61.1785594962589,76.63511009923025,56.09138120907177,0.09076872353274211,284.1795775152599,0.863929309993755,207.08584568199524,549.7004986357197,0,6.3059073150809635,368.4974684953683,5,14,0,3,external_dependency_failure
69.30699007382654,73.56255683573767,48.25040243304591,0.12442548405071553,326.82549217852016,1.9423367072053812,318.58910674609274,662.5137527046121,0,0.2981762006711593,140.99413890599914,7,2,0,0,cpu_saturation
76.79800312055733,78.67504007987198,30.245334336461287,0.10606646061812458,292.7956222139192,1.4818208497311762,356.8130853948297,642.4126776039598,0,0.10669659481300138,166.68761857530257,3,2,1,1,cpu_saturation
41.60573981049865,51.62096991126572,54.369381697463496,0.3190646274786342,347.4777067720662,0.05453060946502896,72.30394325490226,182.8677541357875,0,0.48686398224785477,144.85970076576777,6,2,0,1,normal
49.893694382821316,52.49913653895067,51.83359919779156,0.19846901508270046,328.9645749800544,3.555076599963706,151.34655295592222,36.836015085603705,1,0.061388009017952716,148.39645949373786,6,12,1,5,bad_deployment
32.46582129653817,52.53275753417128,51.36535331082737,0.16346784486878915,309.2340152932454,0.09586211314109107,151.41929807446743,388.7210359610986,0,0.4360530758590961,196.3125936809604,2,3,0,4,normal
57.82555431923107,45.519036529303406,63.28194141849058,0.255623000940066,902.7215461059803,1.149500703470325,309.59593493056315,981.1721095973196,0,0.48556802561624746,208.22474760324465,6,3,1,0,traffic_spike
26.594468199961717,41.15946930133322,53.041261706698094,0.22658984798138485,341.87813516791863,0.2559063931820976,260.6865718862921,744.7812365319164,0,5.445465287096877,324.5811397134591,4,8,2,4,external_dependency_failure
73.51334619862885,75.82484744600848,40.73286897507818,0.32879824738019386,278.8594019457228,1.7513246633015238,166.20977687970176,749.0870182678943,0,0.0608233875929631,167.78410672880563,3,1,1,2,cpu_saturation
45.89056947405867,57.58417198840685,75.80250443030481,1.5032128417555732,384.05461574652435,0.2747283350659658,332.5176457704588,147.41120143374422,0,0.1854004390018108,127.92567416430214,5,5,3,4,memory_leak
80.44768585003902,98.45337559095923,39.758131756707954,0.38540925663341885,361.0516847762676,2.0966512276690015,293.9225858738068,849.4141484974801,0,0.10811215265530408,197.94565487964203,4,0,1,3,cpu_saturation
44.01771282558574,53.05715756197854,63.90499781240747,0.0888586987865565,297.41779224174576,3.057537054093928,181.077297407677,54.3752748312622,1,0.632251842909574,131.7161497365491,5,15,0,1,bad_deployment
30.77169810273167,38.141307941671876,49.85980461742411,0.21016442876895103,243.44868042540284,2.530395308768362,148.66796326321347,9.074809724096074,1,0.31339814344497435,170.63756870816397,3,18,1,3,bad_deployment
31.897475629856192,36.818366534964206,50.61679849847972,0.2428816500330573,334.6552803631572,0.5529324665831675,181.6486080458339,570.9259243020873,0,0.2834704429923622,116.8393232136655,7,1,2,0,normal
33.71515136103953,46.72753740823694,42.90966288335295,0.1489563947573033,358.0966906728048,0.2694905158057784,127.6935983719919,885.1602734629184,0,0.3189987502712609,138.32754924337823,3,4,2,3,normal
45.57428260131017,38.96423658590945,43.31855914461006,0.3873297776217546,773.1544996723289,0.3658034313023747,440.1155826165434,920.1846643026206,0,0.056177077736156655,154.7088486952364,7,1,2,2,traffic_spike
40.0581055854245,51.38338580962606,49.54973177171133,0.3148733482929439,371.6171015608751,0.14329661528598966,187.23740289488734,71.8510687772135,0,0.5374772103129501,253.58254568074454,5,4,2,3,normal
48.40620026504553,61.139868106052425,47.61067900830305,0.16331755881853122,280.4120925478089,0.22327694465044925,280.76878447347207,672.0787297887737,0,0.235535906157732,89.2620422414104,7,1,1,3,normal
52.43852932586314,52.757952757470036,51.25846969619357,0.3028682610696392,234.16255765889716,0.7170831761686625,233.3730390819656,685.0858092674356,0,4.577938765250305,465.7080472371308,6,8,1,4,external_dependency_failure
43.67287313401341,62.863791517989014,47.76534017628148,0.16506832038818026,299.0290197056134,0.4090460651497175,239.99709509710252,339.40353924610014,0,3.1127866568918767,519.8068539370025,6,9,1,4,external_dependency_failure
71.4499036943078,58.36470926391275,31.693671031435432,0.2511202599524981,707.5060181676193,0.45876544561169247,376.1786161342839,630.6642039956288,0,0.5443601105037627,219.98325221089996,4,6,0,1,traffic_spike
64.53375636670913,53.47563091983813,49.16894427371305,0.04952796259689978,338.0027981844801,1.303476055377973,183.7569873065339,65.17545121079557,0,0.5168959166146141,126.89879625969785,5,2,2,2,cpu_saturation
66.21233862639762,55.2148916262645,34.188092979678665,0.28950383140761154,454.9317855069579,0.5440379035956648,442.27183797594637,167.6183797819508,0,0.47936786317310637,116.7082446752731,4,1,3,1,traffic_spike
49.531366339132454,60.966987165141575,43.87562625359562,0.23615035252061017,242.8136896339669,0.5325679117329569,198.33850046777695,337.33826519490685,0,3.7727254524548197,599.3698643652344,1,16,1,2,external_dependency_failure
44.88691952709218,49.3583961846625,77.40897490108597,1.5581932626167874,338.983026613467,0.8930926238358826,342.0203086594848,380.16791658641415,0,0.2698788161126313,121.44984574917396,6,2,1,3,memory_leak
55.98647170504717,68.79106894475336,47.045196819708394,0.2696954404510736,283.3090255121995,0.8519373912759923,218.48210960990468,984.9723734178365,0,-0.007933303854664004,90.54891880198825,5,3,0,0,normal
27.38545166344891,33.060255531703945,50.61115609367388,0.24939518719937204,348.07108426837715,0.0,191.4068506768354,648.6602621358,0,0.07836709376183963,48.788499090146814,7,5,2,1,normal
37.139957781198895,43.81253070774782,88.0554226799662,1.9886081884359725,241.37041955736288,0.4959584535004526,358.23805409449926,871.7346711636725,0,-0.05460649364137632,200.47686002855966,5,8,3,4,memory_leak
37.58585589579794,52.34565771334695,61.011557622472864,0.15900394961472264,262.6460960349179,0.8436167565642059,173.42215313784718,322.0342800696798,0,0.49062500907521733,170.5234168038917,1,4,3,1,normal
67.86405524237767,70.8248216247687,33.59733360774684,0.03674415970079068,290.4476155026485,1.7579376429427818,314.75876602128426,950.8267444066025,0,0.2730462841769762,74.25541332184858,4,1,0,1,cpu_saturation
19.961376355932465,33.138466506978595,37.60741605146527,0.20599326302663284,313.8688468979096,0.9081975787515952,134.5589800440444,175.5454377574643,0,3.7775044585948736,502.3367707151249,5,7,1,2,external_dependency_failure
54.75461439562971,43.814994584644865,59.55096379441476,0.09671307714129462,744.5164210525384,0.8376763313121032,322.1170782203791,314.169689201454,0,0.14449219203100447,130.95116505821363,7,4,0,6,traffic_spike
35.61890175756405,46.31778660639523,54.07925017514285,0.18750242136417342,158.37402146118959,0.5050672148727451,127.92589691951113,406.5847406129075,0,0.25810948687018487,129.67439209410756,8,3,2,3,normal
38.52219681182528,46.87910443308036,56.03187431082343,0.14558859978858074,291.8603546963853,0.5122757526187164,149.89062721092637,311.5371161242932,0,4.710317497394552,462.1022342531594,1,7,1,4,external_dependency_failure
37.62304875310359,48.584222574079746,91.02830048091725,1.7869042978991798,191.92198333404033,0.5766720961137106,330.9822497692364,975.7427771873757,0,0.02971084702160571,156.93366657481633,4,2,3,0,memory_leak
36.24803619676063,44.65946071297946,62.81643795003769,0.25576910607251246,244.4271021531484,0.5739514335296014,224.91108742483925,424.8757637593758,0,0.5280298077042533,103.1992939760435,6,1,1,0,normal
48.48562034475748,58.67492991980223,55.84572627949568,0.20038030761231876,218.6840323019208,0.34101866916125323,211.23128926945097,318.2215861450185,0,0.2639216636475184,204.91393898706121,3,2,4,4,normal
40.479614459815465,52.138833776108044,45.762235885519694,0.03826370498914322,264.16800649738775,0.5471163744228323,208.13722074231978,238.70119079670397,0,0.30827581051716957,167.03548824772142,5,3,1,0,normal
71.94461258255039,84.89043983780496,47.925224773161275,0.26286252328412163,236.53023966921975,2.3591397884509946,241.77348781933557,857.1595642253949,0,0.20599157044809968,160.63512918608194,2,2,1,1,cpu_saturation
21.33460048639384,36.37216893557845,43.15370174239996,0.2790625599162769,201.4948091144082,3.78732454793493,139.44140353596094,21.183023496018144,1,0.4461528238133049,88.94916013111151,1,17,2,3,bad_deployment
62.17569279812602,56.28028344746139,35.488243099484414,0.19879110521539456,708.3444568299248,0.6090895647874903,266.4259503420099,254.6512606582039,0,0.21584764126378933,150.4456625219503,7,4,0,1,traffic_spike
32.6848659610367,37.568888404445225,39.70065329094253,0.12509685290449044,360.8686784875815,0.7461666257019118,187.41346590037475,344.7550513020035,0,0.5267246943718098,197.76437612189488,9,1,1,3,normal
54.433855242318906,43.44059515128388,34.96919698240182,0.3051947617722919,719.6507443908571,0.38480861841429453,347.8116629293756,543.0231963543616,0,-0.16183674625697314,156.28214421605801,11,5,2,1,traffic_spike
39.28400748141933,41.69463874801528,46.42970799193391,0.28903831635197863,328.7602508053283,0.6501997164143629,202.488684359048,108.56859835848344,0,5.7754232937919125,606.3739357632588,5,6,0,3,external_dependency_failure
22.237647671016802,34.28091172842016,74.36618369297716,1.2756052935524633,223.88204068910545,0.8338065124969776,219.82230286850927,124.2520082913611,0,0.6067455419832999,121.85381801733955,3,5,5,0,memory_leak
55.13597974652778,62.069175683936365,43.57242697051442,0.37015210704207346,244.58712690920066,0.0016270511880734436,158.574228193125,514.0573157053566,0,3.1634857321596286,508.3185192542809,4,9,2,1,external_dependency_failure
50.13675740543864,59.06220562968824,52.76793449325288,0.36643170981246354,336.23619289471293,0.24063028181650953,284.76942292259815,74.47119818982996,0,5.671241429801461,431.17450429427197,7,4,1,3,external_dependency_failure
34.97025229448657,46.28768837114187,52.94224129013494,0.17655921996836782,260.8117167206802,0.2928376843051222,154.19040422593787,118.774717998275,0,0.13363555835391103,218.2005658882812,9,4,1,2,normal
36.99196687783071,51.043691955512266,47.30358374703139,0.31069647663026423,332.0593331205535,3.84654124211346,162.46985512093926,29.46574376298991,1,0.17882783584822132,218.77511624829188,5,12,0,1,bad_deployment
91.27372836205967,86.47385695216711,47.202398315041656,0.27903718960517115,317.0025647284445,2.5399044999567604,387.71674851501155,163.8059516064365,0,0.09843722025251374,105.31703430153016,6,4,3,2,cpu_saturation
44.200944904518416,57.23519787059677,100.0,1.618636000300714,323.68160384057273,0.22208566100553848,261.9590346429712,275.82227110873055,0,0.11626269770278111,154.48419787298067,2,2,3,0,memory_leak
32.630138195832444,39.137694217213976,51.125507150082285,0.24450358641161898,195.3946385187388,0.9238502170309676,267.0850381470996,714.6440186139408,0,-0.16613095270937994,115.26829072494535,6,1,0,2,normal
79.42336754499777,76.19487816817059,51.767547933020495,-0.06847880471174923,312.97867807401104,1.8760090535026197,319.3782483151009,587.037597242613,0,0.5928354477504875,189.87435093863232,1,6,1,3,cpu_saturation
44.961649055979365,55.18298892272493,51.915392994448304,0.14402575264045178,290.3025299778673,0.30100870346764486,185.26103578501284,997.3514126687734,0,0.569235652725325,74.93789175832504,3,5,0,2,normal
70.86327670123953,59.19108640747092,56.68340488718081,0.12658262012215044,605.3167097286315,0.6371841213845724,391.2754921446893,795.0423785284817,0,0.4502261695611701,174.96285660477903,5,6,2,1,traffic_spike
29.91944522888052,36.12901859544452,75.88765656749062,1.9727540468720255,292.1628962108862,0.08828761991017829,267.7499572641129,132.35336921802164,0,0.1184487639706159,210.77135694567076,8,2,4,2,memory_leak
39.336123824100284,47.67293723234549,54.91542120877309,0.1461962756862578,303.3457862118684,0.12939685485619853,258.2332604250786,904.0440357402059,0,3.2174273141540843,459.7483902775957,6,7,4,0,external_dependency_failure
46.220699903060485,62.86536650073754,53.868085206892026,0.30909804251859674,400.61352228503824,0.8071128638320944,212.46542978208643,606.0933570948886,0,4.016874179620948,677.7578465728404,7,14,1,3,external_dependency_failure
40.03695671847847,54.799948691723,54.73693136732228,0.2523079004002394,366.5433590183584,0.7539554275182013,224.9883219248011,814.6422787350305,0,0.30870293372869323,172.32558058074025,4,4,0,1,normal
49.31571268681065,60.62204610747015,80.16153692084198,1.580032621837568,321.43953199693624,0.3976676292353848,266.3457242748366,753.1805206244367,0,0.34237573573036456,185.81421723050397,6,1,3,4,memory_leak
22.977867339199886,30.66378890750233,43.87305354122392,0.30518950572656045,249.2532596845179,0.27164408455565736,180.92379304042137,394.00056356545446,0,0.18397126969944477,131.75516690103248,5,1,0,2,normal
41.814266201139716,52.73343878275224,76.93033663980496,0.23498000245679074,249.7972701578995,0.4713607258732781,111.1876833266774,137.33598482043817,0,3.870442165671682,570.576366562699,4,13,3,1,external_dependency_failure
42.619503493413134,46.34396474712996,46.48803798196234,0.46846742380640743,238.33655868515618,0.6982170183391246,95.16621507151022,681.9672240514377,0,3.3754558372810886,553.0490392193619,3,12,1,1,external_dependency_failure
41.94107630953358,54.615162991263134,62.28980502489062,0.13626922529712052,322.9193351775742,0.0,170.76911346714002,148.1499346815955,0,0.46582596546722277,148.90672263575627,2,3,1,2,normal
95.34010636661105,90.99612165307795,44.00633506159681,0.08899964281140733,420.50243247035667,1.8715842779252359,378.2287025972444,531.1991059481857,0,0.4773464719109085,66.63548242005646,2,2,1,2,cpu_saturation
73.80678890947709,75.6674545736251,45.537573257802485,0.2754083170290472,244.08629227173603,1.7875300490615478,274.5186501813704,424.0831668967952,0,0.3196135079077889,201.83487127452057,3,6,4,2,cpu_saturation
38.91407029287556,44.91732802599552,41.79823120953974,0.07486217535726074,276.5783075859817,0.15359157721014027,145.22995484953816,969.9917985636895,0,0.3596783693132609,153.40837798535605,9,0,0,2,normal
10.088640290992767,18.737840329079447,55.939267344226444,0.08955887224884154,346.1985229292202,4.49496863902373,175.36223944029607,39.51968129638602,1,0.544616613419065,139.64582398520673,4,18,0,3,bad_deployment
48.09889321661117,60.432474386637075,85.71117203030305,1.6272317134465903,254.39729489230467,0.19157107765342096,288.03097995234725,981.7341334370801,0,0.6032788110507146,174.08473281569934,3,2,8,3,memory_leak
44.333886157338945,43.51233681809975,46.71400561908444,0.315356342865986,274.06960104848525,3.211971887964644,168.1664952497144,39.38457621003941,1,-0.0038692150953685556,36.713776075577215,7,16,0,2,bad_deployment
44.46872500802698,49.65506218160392,77.4669529085398,1.6022219832244111,307.8486480484217,0.32404061913081933,301.81725611049995,393.38623268597786,0,-0.13705936946698122,195.75346905681562,5,4,7,1,memory_leak
37.440694383302464,54.292742853221796,64.29457802044007,0.34644543122673,271.92060323133603,1.0969565220012671,217.54712524478535,462.7504296178677,0,0.4550310988069566,172.12160343409434,7,4,0,0,normal
70.87398091070719,61.61557452875239,63.08011915661778,0.08211833597752033,803.4752179150536,0.35769636742895816,342.4344449363067,679.9356227522475,0,0.23272426737791918,120.81590120770362,5,2,1,1,traffic_spike
28.673309481231037,40.39508832767082,46.2633792173583,0.14927285894061879,270.3048413989849,0.4681335518473966,204.17405627599254,429.32140235958826,0,0.1960049823184956,152.90722097317365,2,0,1,3,normal
35.8850685543782,48.25242804955434,47.32358909101207,0.2846770775216494,193.63862898242525,0.4702717099276193,169.85896721080192,842.4217272813353,0,4.854968600942551,286.5814261460066,5,8,1,2,external_dependency_failure
28.456373317670156,29.69722928391156,46.100762934405545,0.2158053489920132,295.1688164992555,0.3752099216157924,152.71269696516094,663.0142123808766,0,4.096061881183872,519.353696757541,4,15,1,2,external_dependency_failure
51.15433297381134,62.08021065796091,54.25444864184172,0.22222898558008541,363.9432906656697,4.036626772176389,166.15024307707344,13.999969358959598,1,0.41726659511562736,134.15495608043085,5,12,0,2,bad_deployment
71.64160668839327,58.3707841191475,40.121266590992505,0.11531490338746354,780.9519927429417,0.7338047011715997,348.6739901264853,372.0532144516947,0,0.23664697881287056,149.09688235622326,2,3,0,2,traffic_spike
68.68403055666768,70.34103426227671,60.587285298838786,0.18271982626035357,338.5960077418338,0.6323921455097737,163.34219014450017,335.7522161545493,0,0.6803118510227341,159.79277495578157,6,2,2,3,normal
31.21676922820261,39.32672973311153,52.314459225255725,0.2646489537725771,289.2166181226184,0.2381116728638899,244.07037644617856,171.12550495362328,0,3.6863708765032404,375.46867675914075,2,12,1,2,external_dependency_failure
33.80927263482791,39.72069525617726,33.673972543126766,0.3205956017904542,357.0926622405486,0.2623104823387682,180.04505730895372,654.452481077578,0,6.89801132098304,357.5943204516472,8,7,0,1,external_dependency_failure
51.80490877972961,73.19691871237575,56.57364963389571,0.072959125602057,398.54321353588995,0.4941593902768709,158.11452840525152,636.8196288100207,0,0.08412150858012916,213.59355912722737,6,1,0,0,normal
45.74071220894001,59.57169225481054,85.46521771720275,1.7505579786142547,241.25793458085317,0.9277684248873767,263.0621747867824,486.9326429725037,0,0.43578625801185567,144.52018042230168,4,1,7,3,memory_leak
41.31065186215849,50.92343455852852,38.04706236400755,0.34509275482792123,390.35983218189426,0.0,148.79857045568102,179.21458119739367,0,0.07645006921476491,135.65184907804326,3,5,0,3,normal
39.26027136405622,48.88194334242707,69.72542176789808,0.0614012057601002,325.27946209179373,4.485923007709427,313.5724872711398,48.86320675612568,1,0.21912051536320773,121.73080945923041,6,13,2,1,bad_deployment
59.91553302204734,65.75522649779806,44.49884717063461,0.18529745765691502,342.03672410647744,4.287349442750132,135.36873264238687,39.991318601582094,1,0.19356628737456208,163.033634085917,10,7,0,3,bad_deployment
